Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 11:38:30 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

127,5	9,984966986	0,00854701	0,00732601	286,396076651	4,32617658206
128	10,507125613	0,00610501	0,00854701	301,208985963	4,11342309738
128,5	10,767937701	0,010989	0,00854701	308,598568245	4,01492465453
129	11,028749789	0,00610501	0,00854701	315,981756076	3,92111245721
129,5	11,550908416	0,00732601	0,00854701	330,743431923	3,7461061367
130	11,877457977	0,010989	0,00854701	339,961261862	3,64453288947
130,5	12,333879131	0,00610501	0,00854701	352,826532336	3,51164066885
131	12,660428692	0,00732601	0,00854701	362,017383696	3,42248758154
131,5	13,117384297	0,00854701	0,00732601	374,858751046	3,30524496638
132	13,443399407	0,00488401	0,00854701	384,005902146	3,22651290794
132,5	13,965558034	0,00732601	0,00854701	398,630312724	3,10814295966
133	14,226370122	0,00610501	0,00854701	405,922711059	3,05230519565
133,5	14,748528749	0,00610501	0,00854701	420,497023264	2,94651312959
134	15,009340837	0,00976801	0,00854701	427,763717676	2,89645883651
134,5	15,270687376	0,00610501	0,00732601	435,036411823	2,84803746612
135	15,792846003	0,00610501	0,00854701	449,539669194	2,75615276005
135,5	16,118861113	0,00610501	0,00732601	458,576070787	2,70184180756
136	16,64101974	0,00610501	0,00732601	473,018072034	2,61935023893
136,5	16,836628806	0,032967	0,00854701	478,418228382	2,5897842651
137	17,163178367	0,133089	0,00854701	487,420787591	2,54195149559
137,5	17,685336994	0,380952	0,00854701	501,783021267	2,46919474651
138	18,011352104	0,732601	0,00854701	510,72917224	2,42594327355
138,5	18,468307709	1,14164	0,00854701	523,240552942	2,36793572867
139	18,729119797	1,52991	0,00854701	530,366683619	2,33611959097
139,5	19,251278424	1,83394	0,00854701	544,600374304	2,2750627037
140	19,577293534	1,99756	0,00854701	553,464464164	2,23862610921
140,5	20,099452161	2,13553	0,00854701	567,624085881	2,18278263875
141	20,3607987	2,23077	0,00732601	574,693513825	2,15593176222
141,5	20,882422876	2,1978	0,00854701	588,76756119	2,10439582897
142	21,143769415	2,17705	0,00854701	595,800728148	2,07955435679
142,5	21,404581503	2,15873	0,00732601	602,807154251	2,05538370151
143	21,991943152	2,16606	0,00854701	618,540009313	2,00310405365
143,5	22,187552218	2,21001	0,00854701	623,765175293	1,98632441995
144	22,774913867	2,31868	0,00732601	639,411014279	1,93772076541
144,5	23,036260406	2,40537	0,00854701	646,351126046	1,91691473887
145	23,623622055	2,45543	0,00854701	661,899343727	1,87188582636
145,5	23,819231121	2,38217	0,00854701	667,062007508	1,85739854175
146	24,276186726	2,35531	0,00854701	679,091928188	1,82449525399
146,5	24,667404858	2,38462	0,00854701	689,356937185	1,79732723814
147	24,928751397	2,39072	0,00854701	696,196422828	1,77967016114
147,5	25,450375573	2,44933	0,00854701	709,803972729	1,74555236037
148	25,711722112	2,45299	0,00854701	716,599638289	1,72899891906
148,5	26,233880739	2,47009	0,00854701	730,132279382	1,69695277827
149	26,559895849	2,48107	0,00854701	738,550844157	1,67760961862
149,5	27,016851454	2,44322	0,00854701	750,310328427	1,65131673263
150	27,342866564	2,41514	0,00854701	758,671008783	1,63311894834
150,5	27,669416125	2,38828	0,00854701	767,020771529	1,61534086949
151	28,12637173	2,33578	0,00854701	778,663086601	1,59118882264
151,5	28,387183818	2,29304	0,00854701	785,285902873	1,57776931366
152	28,909342445	2,22711	0,00854701	798,496070378	1,55166699745
152,5	29,170154533	2,16484	0,00854701	805,069626682	1,53899732264
153	29,757516182	2,13553	0,00854701	819,812304297	1,51132154702
153,5	30,01832827	2,07082	0,00854701	826,331113586	1,49939894508
154	30,540486897	2,02564	0,00854701	839,33050033	1,47617654727
154,5	30,801833436	1,98901	0,00854701	845,810737076	1,46486671981
155	31,323457612	1,90476	0,00732601	858,691959187	1,44289228139
155,5	31,584804151	1,87912	0,00854701	865,119072584	1,43217279478
156	31,845616239	1,84249	0,00732601	871,515098244	1,4216621175
156,5	32,367774866	1,76068	0,00854701	884,265855138	1,4011623233
157	32,694324427	1,69353	0,00854701	892,202713197	1,38869786168
157,5	33,215948603	1,55189	0,00854701	904,820674549	1,36933210619
158	33,477295142	1,42979	0,00854701	911,114448797	1,35987306714
158,5	33,933716296	1,37241	0,00854701	922,060490289	1,34372962842
159	34,260265857	1,29426	0,00732601	929,856042235	1,33246432106
159,5	34,521077945	1,30647	0,00854701	936,060593377	1,32363226138
160	35,108439594	1,31136	0,00732601	949,962325695	1,30426224966
160,5	35,304583111	1,2735	0,00854701	954,582506061	1,29794961895
161	35,891410309	1,24542	0,00854701	968,338263371	1,27951155796
161,5	36,087553826	1,30525	0,00732601	972,913464953	1,27349455489
162	36,674915475	1,24786	0,00854701	986,545730205	1,25589717949
162,5	36,935727563	1,24542	0,00854701	992,565847278	1,24827990344
163	37,45788619	1,23687	0,00854701	1004,55648685	1,2333801197
163,5	37,718698278	1,18926	0,00854701	1010,51448794	1,22610810116
164	38,240856905	1,20391	0,00854701	1022,3796519	1,21187857925
164,5	38,501668993	1,17705	0,00854701	1028,2744244	1,20493126212
165	38,828218554	1,11722	0,00854701	1035,62491589	1,19637909535
165,5	39,350377181	1,10501	0,00854701	1047,30848389	1,18303252485
166	39,611189269	1,07937	0,00854701	1053,11177505	1,17651329076
166,5	40,133347896	1,07448	0,00854701	1064,66455286	1,16374683149
167	40,459363006	1,03907	0,00732601	1071,83287003	1,15596380242
167,5	40,916318611	1,01221	0,00854701	1081,82180562	1,14529028124
168	41,242868172	0,969475	0,00854701	1088,9179775	1,13782674691
168,5	41,764492348	0,935287	0,00854701	1100,17979807	1,12617955918
169	42,025838887	0,932845	0,00854701	1105,78801674	1,12046792083
169,5	42,286650975	0,896215	0,00854701	1111,36183031	1,11484843748
170	42,808809602	0,886447	0,00854701	1122,45156034	1,10383382569
170,5	43,06962169	0,929182	0,00854701	1127,95589618	1,09844720365
171	43,591780317	0,894994	0,00854701	1138,90549653	1,08788657511
171,5	43,853126856	0,831502	0,00854701	1144,35043735	1,08271029535
172	44,440488505	0,849817	0,00854701	1156,50057908	1,07133539093
172,5	44,636097571	0,786325	0,00854701	1160,52002628	1,06762483364
173	45,22345922	0,782662	0,00854701	1172,50787453	1,05670932104
173,5	45,484271308	0,738706	0,00854701	1177,79152873	1,05196884998
174	45,745617847	0,709402	0,00854701	1183,06153002	1,04728280699
174,5	46,267242023	0,710623	0,00854701	1193,5062774	1,03811770701
175	46,528588562	0,691087	0,00854701	1198,70220943	1,03361784958
175,5	47,050747189	0,669109	0,00854701	1209,00864772	1,02480656555
176	47,311559277	0,667888	0,00854701	1214,11904233	1,02049301329
176,5	47,637574387	0,653236	0,00854701	1220,47164524	1,01518130703
177	48,159733014	0,59707	0,00854701	1230,56381224	1,00685554676
177,5	48,355876531	0,587302	0,00732601	1234,3284695	1,0037846737
178	48,942703729	0,538462	0,00854701	1245,5051139	0,994777127907
178,5	49,204050268	0,492063	0,00854701	1250,44070958	0,990850658102
179	49,726208895	0,461538	0,00854701	1260,22378906	0,983158714155
179,5	49,987020983	0,431013	0,00854701	1265,07117645	0,979391533899
180	50,50917961	0,365079	0,00854701	1274,69700941	0,971995690626
180,5	50,769991698	0,350427	0,00854701	1279,46540304	0,968373194817
181	51,357353347	0,334554	0,00854701	1290,10682695	0,960385585221
181,5	51,552962413	0,316239	0,00854701	1293,62070134	0,957776880591
182	51,879511974	0,328449	0,00854701	1299,4531435	0,95347801204
