Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 10:38:20 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

127,5	11,485705394	0,028083	0,026862	328,901586904	3,76708428701
128	12,073067043	0,025641	0,029304	345,477638453	3,58633920722
128,5	12,333879131	0,023199	0,00976801	352,826532336	3,51164066885
129	12,856037758	0,023199	0,00610501	367,517256457	3,3712702689
129,5	13,117384297	0,020757	0,014652	374,858751046	3,30524496638
130	13,443399407	0,018315	0,023199	384,005902146	3,22651290794
130,5	13,900355012	0,015873	0,014652	396,80591661	3,12243328069
131	14,226370122	0,015873	0,023199	405,922711059	3,05230519565
131,5	14,618122705	0,018315	0,03663	416,86039923	2,97221804299
132	15,009340837	0,014652	0,017094	427,763717676	2,89645883651
132,5	15,270687376	0,013431	0,014652	435,036411823	2,84803746612
133	15,792846003	0,014652	0,020757	449,539669194	2,75615276005
133,5	16,053658091	0,013431	0,01221	456,769968878	2,71252508794
134	16,445410674	0,01221	0,00732601	467,612402406	2,64963032123
134,5	16,836628806	0,010989	0,02442	478,418228382	2,5897842651
135	17,163178367	0,00732601	0,028083	487,420787591	2,54195149559
135,5	17,685336994	0,00976801	0,021978	501,783021267	2,46919474651
136	17,946149082	0,00854701	0,010989	508,941255632	2,43446564076
136,5	18,468307709	0,010989	0,026862	523,240552942	2,36793572867
137	18,729119797	0,010989	0,015873	530,366683619	2,33611959097
137,5	18,990466336	0,00854701	0,01221	537,496393423	2,3051317463
138	19,577293534	0,00732601	0,031746	553,464464164	2,23862610921
138,5	19,773437051	0,00854701	0,03663	558,788834156	2,2172955583
139	20,3607987	0,00854701	0,013431	574,693513825	2,15593176222
139,5	20,621610788	0,00854701	0,00854701	581,736564571	2,12983002179
140	20,882422876	0,00854701	0,014652	588,76756119	2,10439582897
140,5	21,404581503	0,00976801	0,028083	602,807154251	2,05538370151
141	21,731131064	0,00976801	0,01221	611,561917232	2,0259600297
141,5	22,187552218	0,00976801	0,021978	623,765175293	1,98632441995
142	22,514101779	0,00976801	0,021978	632,471832101	1,95898052232
142,5	22,709710845	0,00976801	0,018315	637,677455235	1,94298855923
143	23,297072494	0,010989	0,00732601	653,263638729	1,89663089532
143,5	23,558419033	0,010989	0,020757	660,176738427	1,87677015545
144	24,080043209	0,01221	0,028083	673,933454438	1,83846044716
144,5	24,341389748	0,019536	0,023199	680,804974618	1,81990444576
145	24,928751397	0,0634921	0,020757	696,196422828	1,77967016114
145,5	25,124360463	0,206349	0,020757	701,306076802	1,76670364194
146	25,450375573	0,483516	0,017094	709,803972729	1,74555236037
146,5	25,9725342	0,84127	0,00732601	723,366543048	1,71282458652
147	26,233880739	1,17705	0,028083	730,132279382	1,69695277827
147,5	26,755504915	1,40293	0,030525	743,590522846	1,66623963315
148	27,016851454	1,53114	0,013431	750,310328427	1,65131673263
148,5	27,277663542	1,58852	0,00976801	757,000829106	1,63672211755
