Vernier Format 2
Bandlücke-Si.cmbl 09.09.2013 10:25:15 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

132	28,321980796	0,00610501	0,00976801	783,631718937	1,58109985859
132,5	28,517589862	0,00610501	0,00732601	788,591217625	1,5711562243
133	29,104951511	0,00610501	0,00732601	803,42779621	1,54214231303
133,5	29,300560577	0,00610501	0,00732601	808,350157659	1,53275160308
134	29,887922226	0,00610501	0,00854701	823,073840802	1,50533274
134,5	30,410080853	0,00610501	0,00854701	836,090468728	1,48189705103
135	30,736630414	0,00610501	0,00854701	844,195633194	1,46766928338
135,5	31,193051568	0,00610501	0,00732601	855,478284359	1,44831262541
136	31,519601129	0,00610501	0,010989	863,517260033	1,43482945547
136,5	31,976022283	0,00610501	0,013431	874,706347364	1,4164753734
137	32,367774866	0,00610501	0,00976801	884,265855138	1,4011623233
137,5	32,759527449	0,00610501	0,00854701	893,784023943	1,38624093384
138	33,150745581	0,00610501	0,00976801	903,247509256	1,37171704024
138,5	33,346889098	0,00610501	0,010989	907,97635842	1,3645729743
139	33,933716296	0,00610501	0,010989	922,060490289	1,34372962842
139,5	34,129859813	0,00610501	0,00976801	926,746533305	1,33693513326
140	34,782424484	0,00610501	0,00732601	942,258402961	1,31492592277
140,5	34,97803355	0,00610501	0,00976801	946,884433423	1,30850181529
141	35,565395199	0,00610501	0,00854701	960,708624311	1,28967302744
141,5	35,761004265	0,00610501	0,00976801	965,290156097	1,28355188559
142	36,348365914	0,00610501	0,010989	978,979442247	1,26560369558
142,5	36,54397498	0,00610501	0,00732601	983,515619799	1,25976646945
143	37,196539651	0,00610501	0,00854701	998,565397455	1,24078002618
143,5	37,327480146	0,00610501	0,00854701	1001,56967282	1,23705822333
144	37,980044817	0,00610501	0,010989	1016,46369474	1,21893187765
144,5	38,175653883	0,00610501	0,00854701	1020,9026439	1,21363188489
145	38,763015532	0,00488401	0,00854701	1034,15990392	1,19807391034
145,5	38,958624598	0,00610501	0,010989	1038,55091435	1,19300843404
146	39,545986247	0,00610501	0,010989	1051,66299333	1,17813406753
146,5	39,741595313	0,00610501	0,00976801	1056,00524507	1,17328962691
147	40,328956962	0,00610501	0,00732601	1068,96969445	1,15905998686
147,5	40,525100479	0,00610501	0,00854701	1073,27408814	1,15441154658
148	40,981521633	0,00610501	0,00732601	1083,24153235	1,14378923167
148,5	41,438477238	0,00610501	0,010989	1093,15178705	1,13341990991
149	41,699289326	0,00610501	0,00976801	1098,77703819	1,12761730263
149,5	42,221447953	0,00610501	0,00976801	1109,97053133	1,1162458507
150	42,482794492	0,00610501	0,013431	1115,53844704	1,11067440417
150,5	43,004418668	0,00610501	0,00854701	1126,58199893	1,09978678976
151	43,265765207	0,00488401	0,00732601	1132,08003563	1,09444558777
151,5	43,787923834	0,00610501	0,00854701	1142,99421052	1,08399499192
152	44,113938944	0,00610501	0,00732601	1149,76050708	1,0776157229
152,5	44,636097571	0,00610501	0,00732601	1160,52002628	1,06762483364
153	44,896909659	0,00610501	0,00732601	1165,85823995	1,06273640958
153,5	45,419068286	0,00610501	0,010989	1176,47289888	1,05314793157
154	45,679880374	0,00610501	0,00976801	1181,73825961	1,04845551874
154,5	46,202039001	0,00610501	0,00854701	1192,20607608	1,03924986196
155	46,46338554	0,00610501	0,010989	1197,40821357	1,03473484311
155,5	46,985009716	0,00610501	0,013431	1207,71661988	1,02590291432
156	47,246356255	0,00610501	0,01221	1212,84379809	1,02156601036
156,5	47,768514882	0,00610501	0,00732601	1223,01198959	1,01307265223
157	48,094529992	0,00610501	0,00854701	1229,30914978	1,00788316773
157,5	48,616688619	0,00610501	0,00732601	1239,31192218	0,999748310189
158	48,877500707	0,00610501	0,00976801	1244,26969516	0,995764828813
158,5	49,399659334	0,00610501	0,00732601	1254,11781846	0,987945455968
159	49,661005873	0,00610501	0,00732601	1259,00785812	0,984108234124
159,5	50,182630049	0,00610501	0,00976801	1268,68951989	0,976598277653
160	50,443976588	0,00610501	0,01221	1273,50078011	0,972908709087
160,5	50,966135215	0,00610501	0,00854701	1283,03400864	0,965679780628
161	51,292150325	0,00610501	0,00732601	1288,93219193	0,961260807789
161,5	51,814308952	0,00610501	0,00854701	1298,29193081	0,954330817745
