Vernier Format 2
Bandlücke-Si.cmbl 09.09.2013 10:14:35 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

131,5	-30,865795199	0,00610501	0,20757	-847,394030213	-1,46212972457
132	-31,126607287	0,00610501	0,21978	-853,839152576	-1,45109297959
132,5	-31,648765914	0,00610501	0,242979	-866,689303118	-1,42957804549
133	-31,910112453	0,00610501	0,257631	-873,093991353	-1,41909120011
133,5	-32,496939651	0,00610501	0,282051	-887,408681385	-1,39619999893
134	-32,953895256	0,00610501	0,311355	-898,490976905	-1,37897878982
134,5	-33,280444817	0,00610501	0,335775	-906,375633749	-1,36698290848
135	-33,802068993	0,00610501	0,373626	-918,909255512	-1,34833770861
135,5	-34,063415532	0,00610501	0,407814	-925,160334024	-1,33922732572
136	-34,585574159	0,00610501	0,438339	-937,59193034	-1,32147041789
136,5	-34,911589269	0,00610501	0,481074	-945,314303304	-1,31067518567
137	-35,368544874	0,00610501	0,526252	-956,086715638	-1,29590755706
137,5	-35,694559984	0,00610501	0,559219	-963,735165327	-1,28562290199
138	-36,151515589	0,00610501	0,601954	-974,40296062	-1,27154786066
138,5	-36,47806515	0,00610501	0,627595	-981,988447636	-1,26172563739
139	-36,999689326	0,00610501	0,653236	-994,03908994	-1,24642985627
139,5	-37,261035865	0,00610501	0,665446	-1000,04583983	-1,23894320705
140	-37,717457019	0,00732601	0,675214	-1010,48618206	-1,22614244707
140,5	-38,04400658	0,00976801	0,661783	-1017,91648275	-1,217192197
141	-38,566165207	0,025641	0,642247	-1029,72886128	-1,20322936123
141,5	-38,826977295	0,03663	0,594628	-1035,59703922	-1,19641130003
142	-39,349135922	0,0573871	0,538462	-1047,28081284	-1,18306378271
142,5	-39,740888505	0,0793651	0,487179	-1055,98957703	-1,17330703536
143	-40,132106637	0,0976801	0,428571	-1064,63719444	-1,16377673678
143,5	-40,719468286	0,105006	0,376068	-1077,52710607	-1,14985506446
144	-40,915077352	0,118437	0,335775	-1081,79476492	-1,14531890907
144,5	-41,567642023	0,1221	0,294261	-1095,94047929	-1,13053584881
145	-41,76378554	0,128205	0,258852	-1100,16459963	-1,126195117
145,5	-42,220206694	0,135531	0,225885	-1109,94403146	-1,11627250103
146	-42,546756255	0,135531	0,19536	-1116,89760386	-1,10932282039
146,5	-42,872771365	0,130647	0,163614	-1123,80360494	-1,10250580667
147	-43,32972697	0,135531	0,141636	-1133,42203783	-1,09314973473
147,5	-43,656276531	0,135531	0,117216	-1140,25142897	-1,08660245321
148	-44,177900707	0,13431	0,0915751	-1151,08364341	-1,07637703575
148,5	-44,634856312	0,136752	0,0757021	-1160,49456303	-1,06764825917
149	-44,961405873	0,126984	0,04884	-1167,1746053	-1,06153783193
149,5	-45,548233071	0,128205	0,030525	-1179,08357403	-1,05081609759
150	-45,679173566	0,126984	0,025641	-1181,72402338	-1,04846814949
150,5	-46,331738237	0,123321	0,014652	-1194,79086377	-1,0370015687
151	-46,527347303	0,120879	0,017094	-1198,67759034	-1,03363907859
151,5	-47,179911974	0,115995	0,021978	-1211,5426614	-1,02266312155
152	-47,37552104	0,111111	0,00976801	-1215,36848223	-1,01944391196
152,5	-47,962882689	0,10989	0,013431	-1226,77108959	-1,00996837186
153	-48,028085711	0,105006	0,019536	-1228,02896475	-1,00893385707
153,5	-48,680650382	0,100122	0,015873	-1240,53015094	-0,998766534665
154	-48,811590877	0,0989011	0,013431	-1243,01924665	-0,99676654512
154,5	-49,52935857	0,101343	0,017094	-1256,54788102	-0,986034848902
155	-49,659764614	0,0964591	0,01221	-1258,98469482	-0,984126340133
155,5	-50,377532307	0,0903541	0,00854701	-1272,28008175	-0,97384217341
156	-50,442735329	0,0927961	0,014652	-1273,47799169	-0,972926118929
156,5	-51,160503022	0,0866911	0,018315	-1286,55547465	-0,963036592212
157	-51,225706044	0,0854701	0,00732601	-1287,73347837	-0,962155617453
157,5	-51,943473737	0,0805861	0,013431	-1300,59061526	-0,952644118342
158	-52,074414232	0,0818071	0,01221	-1302,91415448	-0,95094522977
158,5	-52,792181925	0,0757021	0,00854701	-1315,52973478	-0,941825917915
159	-52,857384947	0,0720391	0,015873	-1316,66555223	-0,941013454709
159,5	-53,57515264	0,0720391	0,015873	-1329,05582997	-0,932240747199
160	-53,640355662	0,0647131	0,01221	-1330,17107492	-0,931459135869
160,5	-54,227717311	0,0647131	0,013431	-1340,13959418	-0,924530552922
161	-54,423326377	0,0634921	0,015873	-1343,42820051	-0,922267375013
161,5	-55,010688026	0,0586081	0,014652	-1353,20875184	-0,915601527346
162	-55,271500114	0,0512821	0,00976801	-1357,50617572	-0,912703030129
162,5	-55,793658741	0,0525031	0,014652	-1366,02521033	-0,90701107903
163	-56,05500528	0,0500611	0,013431	-1370,2465284	-0,904216850269
163,5	-56,576629456	0,045177	0,01221	-1378,58657629	-0,89874660127
164	-56,837975995	0,047619	0,010989	-1382,72222291	-0,896058499291
164,5	-57,360134622	0,046398	0,019536	-1390,89881415	-0,890790895348
165	-57,62094671	0,043956	0,010989	-1394,93970689	-0,888210432234
165,5	-58,208308359	0,039072	0,014652	-1403,93402421	-0,882520103252
166	-58,469120447	0,042735	0,017094	-1407,88061472	-0,880046210629
166,5	-58,991279074	0,039072	0,014652	-1415,6941342	-0,875189046888
167	-59,18688814	0,035409	0,015873	-1418,59096589	-0,873401868329
167,5	-59,839452811	0,03663	0,017094	-1428,13520899	-0,867564914161
168	-60,035596328	0,034188	0,017094	-1430,9678	-0,865847575325
168,5	-60,557754955	0,030525	0,015873	-1438,42667778	-0,86135777314
169	-60,818567043	0,035409	0,020757	-1442,10759912	-0,85915919225
169,5	-61,405928692	0,032967	0,021978	-1450,28767558	-0,854313265471
170	-61,66674078	0,029304	0,017094	-1453,87114368	-0,852207573816
170,5	-62,254102429	0,026862	0,020757	-1461,83086116	-0,84756727534
171	-62,449711495	0,026862	0,02442	-1464,44762705	-0,846052789542
171,5	-63,037073144	0,019536	0,017094	-1472,20237615	-0,841596250675
172	-63,168013639	0,021978	0,021978	-1473,91008067	-0,840621158816
172,5	-63,82057831	0,021978	0,018315	-1482,30576856	-0,835859932733
173	-64,081390398	0,017094	0,018315	-1485,60757159	-0,834002211416
173,5	-64,603549025	0,019536	0,023199	-1492,12536828	-0,830359181833
174	-64,799158091	0,021978	0,021978	-1494,53516103	-0,829020308324
174,5	-65,38651974	0,01221	0,010989	-1501,66632745	-0,825083427226
175	-65,647331828	0,017094	0,013431	-1504,78229985	-0,823374916176
175,5	-66,169490455	0,019536	0,023199	-1510,92686437	-0,820026454766
176	-66,430836994	0,014652	0,017094	-1513,95520073	-0,818386171137
176,5	-66,95246117	0,00976801	0,025641	-1519,90524973	-0,815182393914
177	-67,213807709	0,01221	0,021978	-1522,83903134	-0,813611927787
177,5	-67,735966336	0,00976801	0,013431	-1528,60564445	-0,810542604301
178	-67,996778424	0,00732601	0,013431	-1531,43848591	-0,809043269711
178,5	-68,584140073	0,00854701	0,019536	-1537,70189346	-0,805747853515
179	-68,779749139	0,013431	0,021978	-1539,75195856	-0,804675060237
179,5	-69,367110788	0,00732601	0,017094	-1545,7998088	-0,801526816697
180	-69,627922876	0,00976801	0,019536	-1548,4332517	-0,80016364841
180,5	-70,150081503	0,00976801	0,014652	-1553,60906039	-0,797497923765
181	-70,34622502	0,00854701	0,015873	-1555,51998406	-0,796518214292
181,5	-70,998789691	0,00976801	0,014652	-1561,74624232	-0,793342712425
182	-71,194398757	0,00854701	0,015873	-1563,57316175	-0,792415750226
182,5	-71,781760406	0,00732601	0,017094	-1568,94930721	-0,789700466616
183	-71,977369472	0,00732601	0,015873	-1570,70315387	-0,788818687315
183,5	-72,564731121	0,00732601	0,018315	-1575,85938539	-0,786237662756
